"TOA5","Litvak - SEN Flux","CR1000X","2100","CR1000X.Std.05.02","CPU:UBG_1KX_EasyFluxDL_4.3.25.CR1X","59351","flux"
"TIMESTAMP","RECORD","Fc_wpl","LE_wpl","Hc","tau","u_star","CSAT_n_Tot","CO2_n_Tot","H2O_n_Tot","Ux_Avg","Uy_Avg","Uz_Avg","Ts_Avg","co2_mean_Avg","h2o_mean_Avg","co2_um_m_Avg","h2o_mm_m_Avg","rho_a_mean_Avg","rho_a_IRGA","press_Avg","wnd_dir_compass","wnd_dir_csat3","wnd_spd","rslt_wnd_spd","std_wnd_dir","stdev_Ts","stdev_co2","stdev_h2o","stdev_Ux","stdev_Uy","stdev_Uz","cov_Ts_Ux","cov_Ts_Uy","cov_Ts_Uz","cov_Ux_Uy","cov_Ux_Uz","cov_Uy_Uz","cov_co2_Ux","cov_co2_Uy","cov_co2_Uz","cov_h2o_Ux","cov_h2o_Uy","cov_h2o_Uz","panelT_1000x_Avg","batt_1000x_Avg","battbank_Avg","panelV_Avg","low12V_1000x_Tot","watchdog_1000x_Tot","csat_warnings","irga_warnings","del_T_f_Tot","sig_lck_f_Tot","amp_h_f_Tot","amp_l_f_Tot","chopper_f_Tot","detector_f_Tot","pll_f_Tot","sync_f_Tot","agc_Avg","Rad_short_Up_Avg","Rad_short_Dn_Avg","Rad_long_Up_Avg","Rad_long_Dn_Avg","CG3UpCo_Avg","CG3DnCo_Avg","NetTot_Avg","NetRs_Avg","NetRl_Avg","CNR1TC_Avg","par_faceup_Avg","par_facedown_Avg","AirTC_Avg","RH_Avg","RTD_50cm_Avg","RTD_150cm_Avg","RTD_250cm_Avg","TargmV_Avg","SBTempC_Avg","TargTempC_Avg","rain_Tot","e_hmp_mean_Avg","e_sat_Avg","h2o_hmp_mean_Avg","e_sat_IRGA","Wind_Sentry_WVc(1)","Wind_Sentry_WVc(2)","WS_ms_sentry_Avg","WindDir_sentry_Avg","SWC_BLUG1_2p5_Avg","SWC_BLUG1_12p5_Avg","SWC_BLUG1_22p5_Avg","SWC_BLUG1_37p5_Avg","SWC_BLUG1_52p5_Avg","SWC_O1_2p5_Avg","SWC_O1_12p5_Avg","SWC_O1_22p5_Avg","SWC_O1_37p5_Avg","SWC_O1_52p5_Avg","SWC_BLAG1_2p5_Avg","SWC_BLAG1_12p5_Avg","SWC_BLAG1_22p5_Avg","SWC_BLAG1_37p5_Avg","SWC_BLAG1_52p5_Avg","SoilT_BLA_2p5_Avg","SoilT_BLA_12p5_Avg","SoilT_BLA_22p5_Avg","SoilT_BLA_37p5_Avg","SoilT_BLA_52p5_Avg","SoilT_BLU_2p5_Avg","SoilT_BLU_12p5_Avg","SoilT_BLU_22p5_Avg","SoilT_BLU_37p5_Avg","SoilT_BLU_52p5_Avg","SoilT_O1_2p5_Avg","SoilT_O1_12p5_Avg","SoilT_O1_22p5_Avg","SoilT_O1_37p5_Avg","SoilT_O1_52p5_Avg","Soil_CO2_O_5_Avg","Soil_CO2_O_10_Avg","Soil_CO2_O_30_Avg","Soil_CO2_Blu_5_Avg","Soil_CO2_Blu_10_Avg","Soil_CO2_Blu_30_Avg","Soil_CO2_Bla_5_Avg","Soil_CO2_Bla_10_Avg","Soil_CO2_Bla_30_Avg","Soil_CO2_Surface_Avg","daysonCard","crdFlag_Tot","crdMbFree","SkippedScan","SkippedSystemScan"
"2025-04-09 13:30:00",289,0.244327,20.62995,235.5648,0.08365887,0.2918456,18000,18000,18000,-1.157543,-2.200619,0.09995195,23.97403,620.6097,3.077134,417.2281,5.052681,0.97822,0.9822127,83.78076,297.7447,242.2553,3.102225,2.48649,36.08654,1.224636,2.577293,0.03446396,1.691276,1.510778,0.390202,0.003744125,-0.02650166,0.2387047,-0.06146717,0.02854741,-0.03986216,0.0127821,0.08837795,-0.4865379,-0.002921969,0.007598147,0.005553305,27.1637,13.15058,14.03113,16.5912,0,0,0,0,0,0,0,0,0,0,0,0,44,726.988,184.7103,-119.8474,74.51064,349.4537,543.8117,347.9197,542.2777,-194.3581,28.4447,2092.214,359.8494,25.48222,14.5256,-2.363072E+33,"NAN",26.49293,0.596,26.04,36.27,0,0.2676627,3.295929,1.966164,2.913003,1.607534,46.8098,1.608,122.5,19.318,19.55827,21.51515,19.94444,19.97153,18.1236,21.37289,20.64581,21.13684,20.6632,20.4292,23.80268,22.07776,22.24792,19.78958,45.96912,29.82009,21.3565,15.17425,16.71932,47.08609,29.69152,18.91144,17.35916,16.10855,41.66869,30.25708,27.10478,16.18299,0,440.6737,655.4782,762.9371,649.2756,730.9935,540.7502,9967.45,692.7822,1311.184,9987.022,15,0,7999,0,0
"2025-04-09 14:00:00",290,-0.2788889,19.33695,225.9061,0.1113079,0.3369671,18000,18000,18000,0.09839049,-0.5446621,0.0692528,24.48373,619.222,3.09742,417.1262,5.096104,0.9763432,0.9802821,83.75993,259.7602,280.2398,1.649925,0.5534781,66.03082,1.147256,2.415309,0.03229259,1.54801,1.022506,0.3502395,-0.0072155,0.2461722,0.196465,-0.3230491,0.1059566,-0.01060843,-0.04613209,-0.4281104,-0.4196601,0.007204026,0.003268771,0.004958418,27.46594,12.98894,13.97178,16.35487,0,0,0,0,0,0,0,0,0,0,0,0,44,691.6169,175.8502,-125.1138,71.37236,355.0071,551.4933,319.2805,515.7667,-196.4862,30.16541,1971.01,345.591,26.04986,14.20482,"NAN","NAN","NAN",0.614,26.37,36.89,0,0.2706092,3.564555,1.952949,3.001898,0.01925,338.9112,0.019,193.6,19.35272,19.58678,21.57508,19.94029,19.96737,18.12292,21.39581,20.65415,21.14372,20.65904,20.48737,23.86172,22.09026,22.24582,19.78541,46.29994,30.75533,22.03778,15.33254,16.73726,47.74421,30.62386,19.8949,17.61404,16.20725,42.32844,31.48281,28.31811,16.44806,0,499.9908,669.3916,760.0005,671.8376,738.4852,580.0887,9967.401,707.8481,1316.953,9988.124,15,0,7999,0,0
"2025-04-09 14:30:00",291,-0.3377121,18.89075,198.4544,0.08981826,0.3029218,18000,18000,18000,-0.3937473,-1.078475,0.06355512,24.87393,618.4244,3.093959,417.2106,5.097973,0.9742435,0.9788219,83.74509,290.0569,249.9431,1.799243,1.148108,48.72769,1.034355,2.240064,0.02994326,1.292159,1.110001,0.3590465,-0.08678198,0.1436934,0.1945302,0.5808727,-0.01402453,0.009951539,0.2235432,-0.3783615,-0.4104398,0.004351737,0.004466278,0.005089726,28.25165,12.90771,13.91494,16.44408,0,0,0,0,0,0,0,0,0,0,0,0,44,647.559,164.5805,-128.258,64.76399,358.3113,551.3333,289.9565,482.9785,-193.022,31.18109,1819.072,326.712,26.78979,13.87415,"NAN","NAN","NAN",0.559,27.07,36.67,0,0.2737719,3.511639,1.956738,3.071607,0.227149,47.75062,0.227,137.5,19.3812,19.61729,21.58324,19.94026,19.97082,18.11946,21.42356,20.65971,21.14375,20.66249,20.53461,23.91726,22.10759,22.25069,19.78751,46.58364,31.48681,22.65836,15.49114,16.74798,47.99055,31.42544,20.87794,17.89676,16.31837,42.78434,32.5549,29.41603,16.73639,0,543.5518,674.0123,757.3075,695.0291,748.1984,541.5818,9968.812,705.189,1320.237,9988.833,15,0,7999,0,0
"2025-04-09 15:00:00",292,-0.2438103,12.96591,148.2152,0.1022771,0.3235098,18000,18000,18000,-0.9312757,-1.996475,0.1095494,25.27338,617.0819,3.075937,416.9708,5.076329,0.9716458,0.9772452,83.72192,295.0071,244.9928,2.939998,2.202996,40.55515,1.138694,2.512225,0.03237388,1.798663,1.522235,0.3675993,-0.621171,0.2368392,0.1527749,-0.2296382,0.04004722,-0.05133352,1.452288,-0.67623,-0.3189477,0.02056742,-0.0120309,0.003732773,28.95786,13.02341,13.88379,16.62886,0,0,0,0,0,0,0,0,0,0,0,0,44,600.785,154.2998,-123.8616,57.5187,355.843,537.2233,265.105,446.4853,-181.3803,30.10144,1646.586,303.9905,26.59524,13.49311,"NAN","NAN",-2.363072E+33,0.484,26.82,35.19,0,0.2712855,3.556294,1.988222,3.147225,0.2908895,88.52628,0.291,117.7,19.40415,19.64025,21.59374,19.94444,19.97083,18.10767,21.44648,20.66665,21.14653,20.6618,20.5583,23.96729,22.13122,22.25555,19.78681,45.33422,32.026,23.32753,15.55604,16.86711,46.61831,32.06126,21.70765,18.27592,16.44094,42.31174,33.35965,30.36663,17.01464,0,494.7461,694.133,761.5239,704.809,776.2184,545.5914,9968.21,707.7163,1320.723,9988.128,15,0,7999,0,0
"2025-04-09 15:30:00",293,-0.5821021,8.97873,150.8751,0.09428349,0.3107688,18000,18000,18000,-2.169452,0.1915033,-0.02493631,25.50791,616.0301,2.996374,416.6521,4.94969,0.9720528,0.9762492,83.70189,5.044586,174.9554,2.606188,2.177876,32.83689,1.02511,2.201892,0.03356133,1.096568,1.412965,0.3678742,0.05753303,-0.08082747,0.1535416,-0.1068134,0.0975126,-0.04652196,-0.1723847,0.1860809,-0.3349389,-0.005175876,0.01472669,0.001959494,29.213,12.72398,13.85746,16.34426,0,0,0,0,0,0,0,0,0,0,0,0,44,539.3362,139.7763,-123.079,47.24112,356.0324,526.3526,229.2397,399.5598,-170.3202,30.00868,1446.875,275.1311,26.43913,12.9565,"NAN","NAN","NAN",0.4,26.15,33.11,0,0.2637548,3.528007,1.914717,3.192461,1.175523,102.6714,1.176,98.4,19.41733,19.66524,21.60139,19.95137,19.96944,18.0903,21.47566,20.67291,21.14513,20.65764,20.60895,24.01243,22.15551,22.26249,19.78263,43.04573,32.12723,23.85735,15.64625,16.98009,44.38652,32.33681,22.66191,18.66309,16.5928,41.01143,33.67691,30.99898,17.39104,0,573.9642,714.692,759.4013,729.746,781.7744,571.6732,9967.408,726.0425,1361.922,9987.748,15,0,7999,0,0
"2025-04-09 16:00:00",294,-0.6627199,10.00423,116.4148,0.1125773,0.3396396,18000,18000,18000,-0.317362,-0.9124559,0.07029734,25.55869,615.9946,2.949203,416.7491,4.873137,0.9723496,0.9759195,83.6879,289.1782,250.8218,1.969708,0.966074,57.81916,0.7884289,1.723151,0.02183922,1.634589,1.26165,0.3660299,-0.09071979,-0.1812701,0.132396,-0.06080309,0.04908629,-0.05716145,0.2447442,0.3254172,-0.2962055,0.0001442786,-0.003593437,0.003044714,29.49561,12.77454,13.78977,15.75863,0,0,0,0,0,0,0,0,0,0,0,0,44,463.222,120.1767,-125.0319,36.70344,356.0713,517.8066,181.31,343.0453,-161.7353,30.32326,1227.162,245.3181,26.52593,12.70256,"NAN","NAN",26.02702,0.34,26.63,32.56,0,0.2592454,3.52918,1.877281,3.201383,0,0,0,140.1,19.41805,19.68815,21.63392,19.9514,19.96598,18.06602,21.4958,20.68193,21.14861,20.66111,20.60351,24.04439,22.1722,22.26596,19.78542,39.67337,31.79962,24.22683,15.86729,17.06038,42.8579,32.33609,23.22311,19.00706,16.76833,39.48113,33.74938,31.23775,17.75165,0,553.6249,718.7188,754.1956,765.408,803.8026,571.8697,9967.421,730.4681,1329.435,9987.808,15,0,7999,0,0
"2025-04-09 16:30:00",295,0.3139622,24.49648,63.56464,0.3350785,0.5863818,18000,18000,18000,-0.4307338,-0.2088462,0.08379768,25.96495,614.9863,2.917395,416.6573,4.827373,0.9719126,0.9745086,83.68037,334.1331,205.867,1.645215,0.4786946,68.20557,0.704412,1.669645,0.03655616,1.116127,1.410166,0.2889861,-0.1526706,-0.07783461,0.09574287,0.4910024,0.0298779,0.01102011,0.4477606,0.2778755,-0.2185276,0.02417048,0.02673997,0.003291711,29.82411,12.73995,13.68832,14.80585,0,0,0,0,0,0,0,0,0,0,0,0,44,382.6419,99.14291,-127.5843,23.96829,357.5974,509.15,131.9464,283.499,-151.5526,30.96458,997.2126,228.6783,26.865,12.27872,"NAN","NAN",26.19847,0.247,27.14,31.46,0,0.255944,3.569706,1.864854,3.279696,0,0,0,142.2,19.4139,19.70069,21.66737,19.95138,19.96875,18.04031,21.52149,20.69513,21.14721,20.65766,20.62215,24.06249,22.19371,22.27706,19.78401,33.76147,31.18124,24.5082,15.98318,17.20378,40.74821,32.0605,23.58682,19.35308,16.9727,37.7081,33.48311,31.19456,18.09913,0,567.8513,728.4272,759.423,781.9594,812.8565,572.3486,9967.777,737.1036,1333.652,9987.114,15,0,7999,0,0
"2025-04-09 17:00:00",296,-0.3041092,3.261637,53.96627,0.07325496,0.2742902,18000,18000,18000,-2.224224,-0.1865599,-0.04194226,26.19622,614.1064,2.879844,416.4002,4.769112,0.9707426,0.9736803,83.67383,355.2054,184.7945,2.47286,2.232039,25.27737,0.5882772,1.25109,0.01836136,1.096555,1.094757,0.308423,-0.09446502,-0.1153159,0.0528722,0.1727405,0.03515859,-0.06820314,0.1262898,0.2572103,-0.1207161,0.004106775,0.0024921,0.0008534598,29.88661,12.46669,13.38835,13.51828,0,0,0,0,0,0,0,0,0,0,0,0,44,301.1485,79.45042,-122.3575,11.98475,354.1804,488.5226,87.35581,221.698,-134.3422,29.60061,755.3402,190.7908,26.7411,11.95825,"NAN","NAN",26.44118,0.116,26.67,28.71,0,0.2511711,3.535684,1.836631,3.325295,1.614806,92.75069,1.615,91,19.40141,19.70416,21.6764,19.96179,19.96875,18.01047,21.53747,20.70207,21.15971,20.65485,20.65278,24.07496,22.20901,22.28055,19.78127,30.69717,30.38106,24.6565,16.19206,17.33974,37.46373,31.58117,23.88401,19.71991,17.2252,35.86205,33.05045,30.97664,18.47783,0,575.1797,747.0599,762.8491,800.561,830.2814,601.7739,9967.192,747.0028,1323.51,9987.424,15,0,7999,0,0
"2025-04-09 17:30:00",297,-0.3855812,-2.491793,29.24577,0.05217237,0.2314715,18000,18000,18000,-1.99575,-0.5440636,-0.01717038,26.1649,613.9785,2.847949,416.2717,4.715794,0.971103,0.9737456,83.67059,344.751,195.249,2.22585,2.068579,21.53085,0.3810447,0.8696878,0.04293336,1.0293,0.9008442,0.2808928,-0.02311662,0.02288644,0.02928802,0.1495262,0.02586972,-0.04720059,-0.01518035,-0.04188529,-0.07522899,0.0002277009,0.01822408,-0.001221876,29.41363,11.76895,12.72254,12.75409,0,0,0,0,0,0,0,0,0,0,0,0,44,212.9317,57.70528,-119.25,1.084092,351.4356,471.7697,34.89239,155.2264,-120.3341,28.66683,493.0664,131.726,26.54747,11.83996,"NAN","NAN",26.15796,0.013,26.42,26.6,0,0.2466131,3.451201,1.779383,3.319097,0.4970836,94.32179,0.497,80.7,19.38268,19.70486,21.69024,19.96804,19.96597,17.97367,21.55344,20.71665,21.16319,20.65555,20.65346,24.07918,22.23191,22.28751,19.78055,28.95658,29.39955,24.73618,16.47118,17.41549,33.94896,30.8268,24.21274,19.98751,17.46801,33.66238,32.30878,30.53892,18.79739,0,592.178,746.723,768.6093,819.8221,854.391,589.8904,9966.446,751.0206,1361.292,9986.444,15,0,7999,0,0
"2025-04-09 18:00:00",298,-0.2086589,-7.652012,15.45474,0.08637732,0.2976614,18000,18000,18000,-2.01903,0.2567475,-0.03149932,25.82765,614.3595,2.870902,416.0505,4.748203,0.9717149,0.9748879,83.6746,7.24707,172.7529,2.31831,2.03529,28.30142,0.3377029,0.5847021,0.06596301,0.8837612,1.205599,0.2500031,0.1405742,-0.2733977,0.01782095,-0.3369182,0.05128913,-0.08615065,-0.2877868,0.3949219,-0.04204088,-0.02994657,0.06332362,-0.00372155,28.70633,11.3114,12.23975,12.30055,0,0,0,0,0,0,0,0,0,0,0,0,44,122.2306,35.39503,-113.7341,-8.665398,348.7014,453.7702,-18.23319,86.83553,-105.0687,27.33357,223.7284,67.73154,26.07578,12.16931,25.49577,"NAN",25.57124,-0.095,25.95,24.15,0,0.2464541,3.251827,1.744173,3.252736,0,0,0,97.9,19.35837,19.70278,21.71247,19.97223,19.96736,17.93966,21.57221,20.72637,21.17015,20.65903,20.64101,24.07155,22.24997,22.2958,19.78749,27.06511,28.44295,24.69109,16.71926,17.50847,30.24586,29.92624,24.30717,20.25341,17.68168,31.27353,31.21318,29.75143,19.10981,0,592.9486,751.3087,763.8621,822.0989,867.2966,577.2551,9965.385,767.8747,1346.788,9985.646,15,0,7999,0,0
"2025-04-09 18:30:00",299,-0.248278,-2.011032,-1.809485,0.01184082,0.1098871,18000,18000,18000,-1.466304,1.11774,-0.04920925,24.16785,617.0936,3.024438,415.5294,4.973634,0.9732521,0.9805916,83.69753,37.31766,142.6823,1.886662,1.843738,12.21761,0.7758161,1.506533,0.05413569,0.3522463,0.4926063,0.1540781,-0.06399161,-0.06887448,-0.002188504,-0.03106382,0.01426526,-0.007152312,0.09693527,0.1909381,-0.006894292,0.003024437,0.005366765,-0.0007685078,27.52722,11.15562,12.10215,12.13221,0,0,0,0,0,0,0,0,0,0,0,0,44,37.02845,12.02274,-103.4109,-14.63645,341.651,430.4254,-63.76868,25.00571,-88.7744,24.46618,61.00866,17.7209,24.14468,14.11236,22.91603,"NAN",23.63319,-6.723,24.26,"NAN",0,0.254639,2.729574,1.81514,2.944294,0,0,0,131.8,19.32783,19.69932,21.71458,19.97013,19.96875,17.90213,21.58397,20.73956,21.17636,20.65626,20.62083,24.04796,22.26732,22.30692,19.78403,24.59973,27.48674,24.58877,16.9571,17.65005,26.35426,28.82482,24.31063,20.51853,17.92058,28.34886,29.56475,28.56959,19.41524,0,600.2111,764.9373,758.1388,830.2285,874.1834,588.1905,9963.785,767.7573,1344.174,9984.615,15,0,7999,0,0
"2025-04-09 19:00:00",300,0.0918204,0.1517703,-11.3685,0.006439459,0.08071064,18000,18000,18000,-1.036705,1.744769,-0.007466681,21.89363,621.9527,3.120801,415.4706,5.091484,0.9798186,0.9885253,83.72986,59.28201,120.718,2.043495,2.029519,6.698722,0.7520055,1.526194,0.02529426,0.2443301,0.3013825,0.1089931,-0.1022465,0.07350301,-0.0115699,-0.01405158,0.006497271,0.0002106819,0.1931441,-0.1288921,0.02353042,0.001914289,0.0004864031,0.0001500158,25.10414,11.11657,12.03728,6.626196,0,0,0,0,0,0,0,0,0,0,0,0,44,-3.041188,1.434074,-89.03827,-13.91682,332.9107,408.0322,-79.59671,-4.475261,-75.12144,20.52677,4.506235,0.8791169,21.0545,16.58711,19.21553,"NAN",20.88645,"NAN",21.55,"NAN",0,0.2525304,2.366912,1.866945,2.563205,0,0,0,155,19.29311,19.68405,21.71044,19.97568,19.96806,17.8681,21.59447,20.74512,21.18264,20.65901,20.60421,24.02225,22.28124,22.31527,19.78819,22.00851,26.49548,24.43675,17.15305,17.84618,23.06055,27.64191,24.2152,20.72038,18.14965,25.07888,27.61384,27.06804,19.74433,0,610.9169,779.5105,776.8934,826.1921,881.1724,601.8951,9962.226,774.5508,1343.864,9984.196,15,0,7999,0,0
"2025-04-09 19:30:00",301,-0.2681957,0.197376,3.594683,0.01182489,0.1089123,18000,18000,18000,-0.1203646,1.999814,0.06904725,19.57403,628.2423,3.167811,416.1619,5.124909,0.9905256,0.9968821,83.7709,86.55566,93.44435,2.129832,2.003434,19.73255,1.935928,4.288538,0.04040894,0.587541,0.6316794,0.1043077,-0.891782,0.5803919,0.0253773,-0.2257428,-0.0008178167,0.004898593,2.020146,-1.289393,-0.06727058,0.01673482,-0.006483467,-0.0002183411,21.8309,11.07078,12.02149,0.074507,0,0,0,0,0,0,0,0,0,0,0,0,44,-3.827591,0.6876947,-82.38939,-15.79436,327.9121,394.5071,-71.11031,-4.515285,-66.59502,18.47793,0.03640644,-0.02097557,17.83104,19.41599,15.69385,"NAN",18.16783,-90.8,20.26,"NAN",0,0.2443672,1.891195,1.832862,2.233031,0.001711111,181.3921,0.002,187,19.2577,19.67015,21.707,19.98401,19.96944,17.83825,21.60068,20.75763,21.18749,20.65626,20.57365,23.98272,22.29166,22.32637,19.78958,19.93279,25.36994,24.14372,17.25778,17.99008,20.5374,26.36958,23.99563,20.8775,18.31476,22.27921,25.52965,25.43291,19.95109,0,602.6222,786.7917,780.4064,829.2202,886.2297,608.5323,9959.884,778.8622,1363.101,9981.949,15,0,7999,0,0
"2025-04-09 20:00:00",302,-0.3945599,-0.6666039,-5.898505,0.008418381,0.09136564,18000,18000,18000,1.514358,0.29233,0.06625336,16.37969,632.2836,3.081306,413.9756,4.927192,1.002048,1.00847,83.82138,169.0741,10.92589,1.703141,1.542316,24.89061,1.084891,3.14859,0.03792815,0.3950524,0.725635,0.1127328,0.1909376,-0.2607654,0.0001541208,-0.1169077,-0.003115047,-0.00175105,-0.6621905,1.358473,-0.0209545,-0.006664466,0.02056974,-0.0003067325,18.60575,11.05024,11.99568,0.03540522,0,0,0,0,0,0,0,0,0,0,0,0,44,-3.601647,1.135541,-72.50601,-9.505495,319.5386,382.5392,-67.73771,-4.737188,-63.00051,15.18014,0.02293611,-0.02418887,15.47033,22.69192,14.2099,"NAN",15.54715,-96,16.34,"NAN",0,0.2259282,1.866244,1.757569,1.820095,0,0,0,262.6,19.2195,19.65213,21.70963,19.98819,19.97637,17.80838,21.59584,20.76387,21.19652,20.65972,20.54591,23.93966,22.30068,22.33331,19.79235,18.34292,24.2109,23.76621,17.31974,18.13624,18.57063,25.10416,23.71349,20.98267,18.46973,20.06506,23.60807,23.87294,20.04616,0,600.319,790.2123,792.7678,817.6588,891.6987,590.7648,9960.027,795.648,1383.692,9982.237,15,0,7999,0,0
"2025-04-09 20:30:00",303,0.2414519,0.577512,2.972066,0.05936039,0.2433746,18000,18000,18000,0.2348781,0.03930439,0.02992822,18.47006,627.3901,3.006398,413.3294,4.837358,1.010906,1.002181,83.89919,170.4999,9.500033,1.225985,0.2381443,72.70862,1.294486,2.206481,0.01767136,0.8248461,0.9965569,0.1008387,-0.09141803,-0.3874242,-0.01649167,-0.4574965,0.024317,-0.009854913,-0.0213885,0.6770583,0.0151993,-0.005022041,0.01289377,-0.0001635714,16.41874,11.02245,11.9745,0.03560378,0,0,0,0,0,0,0,0,0,0,0,0,44,-1.257992,3.627019,-74.05611,-12.97737,317.5383,378.6171,-65.96375,-4.885011,-61.07873,15.09913,0.01381307,-0.01961245,16.50447,19.54045,14.48704,"NAN",16.9705,-95.7,16.89,"NAN",0,0.2239044,2.026288,1.684245,2.080362,0,0,0,209,19.18409,19.63129,21.70497,19.99512,19.9757,17.78129,21.59513,20.7729,21.20276,20.65972,20.51254,23.89174,22.30762,22.34235,19.79653,17.1458,23.0468,23.28313,17.34938,18.20942,17.06558,23.88762,23.07629,21.02903,18.55169,18.36951,21.92022,22.45882,20.04163,0,594.6293,780.5003,786.3074,805.31,894.2948,599.8632,9958.825,789.2209,1363.24,9981.153,15,0,7999,0,0
"2025-04-09 21:00:00",304,-0.09619334,-1.265473,-32.74061,0.03900953,0.1963654,18000,18000,18000,0.5293466,1.702317,0.06157561,15.87252,634.9706,3.121638,414.4324,4.975945,1.008227,1.011674,83.93824,107.2734,72.72661,2.025176,1.782719,28.02663,1.891308,4.365889,0.0815208,0.7329046,0.7633817,0.08442814,-0.9811227,0.8362224,-0.0143828,-0.4316217,0.01680464,-0.01383165,1.989142,-1.805347,0.02385798,0.00677862,-0.01027288,-0.0004227932,15.38137,11.02775,11.95041,0.03648439,0,0,0,0,0,0,0,0,0,0,0,0,44,-2.997862,1.075075,-74.01364,-14.81702,314.9543,374.1509,-63.26955,-4.072937,-59.19662,14.61081,0.0108074,-0.01508898,14.80008,23.84254,12.56542,"NAN",15.10485,-97,15.91,"NAN",0,0.226172,1.472809,1.689218,1.769385,0.07186663,254.3554,0.072,212.5,19.15074,19.60836,21.702,20,19.97639,17.76391,21.59514,20.77916,21.2104,20.6618,20.48685,23.84868,22.30972,22.34999,19.80067,15.997,22.04279,22.79199,17.44845,18.33359,15.7439,22.81026,22.08256,21.08094,18.67076,16.99467,20.55767,21.2345,20.04992,0,584.3287,792.7224,799.3388,791.074,891.5812,624.0676,9959.654,786.6547,1370.269,9982.249,15,0,7999,0,0
"2025-04-09 21:30:00",305,-0.1286386,0.1406672,16.06057,0.01283871,0.1125599,18000,18000,18000,0.4844639,1.476831,0.05126996,15.49343,636.9631,3.171744,415.0676,5.047796,1.014671,1.013338,83.96775,108.1617,71.83831,1.628494,1.554266,17.29328,1.480442,3.543492,0.03207284,0.4886193,0.5187654,0.1005573,0.1613346,0.0176034,0.01780877,0.01289478,0.01275935,0.0007320046,-0.4164321,0.02587414,-0.04257417,-0.0006108428,0.005255181,4.601013E-05,14.10392,10.95444,11.92581,0.03745289,0,0,0,0,0,0,0,0,0,0,0,0,44,-2.299113,1.743269,-69.82184,-13.50944,312.0442,368.3566,-60.35479,-4.042382,-56.3124,13.29139,0.01012006,-0.01927906,13.51629,24.7177,11.49135,"NAN",14.10693,-98.8,14.58,"NAN",0,0.2283125,1.598388,1.693415,1.721768,0,0,0,204.7,19.12226,19.58684,21.69451,20.00554,19.98124,17.7431,21.59444,20.7854,21.21458,20.66528,20.45353,23.80146,22.30973,22.35831,19.8,14.94181,21.15943,22.35663,17.54089,18.47272,14.54829,21.81967,21.37383,21.09368,18.78007,15.78449,19.49734,20.23814,20.07504,0,584.1309,793.243,795.2889,774.8253,888.3389,614.4456,9958.104,792.0787,1400.76,9980.24,15,0,7999,0,0
"2025-04-09 22:00:00",306,0.08004599,2.676725,-51.27813,0.02754122,0.1652933,18000,18000,18000,-1.244267,1.954493,-0.02316408,17.06122,634.0494,3.067051,415.3092,4.906262,1.01957,1.008029,83.98163,57.51843,122.4816,2.387055,2.316947,13.88151,1.182042,2.374407,0.04459398,0.6702458,0.6042041,0.1673277,-0.6706786,0.3692805,-0.0562865,-0.189616,0.03072419,-0.006095689,1.313104,-0.6595598,0.1100478,0.02458077,-0.006772988,0.001583482,13.25477,10.94274,11.90532,0.03807484,0,0,0,0,0,0,0,0,0,0,0,0,44,-0.7155767,3.200298,-72.46618,-13.52102,313.7946,372.7398,-62.86103,-3.915874,-58.94516,14.10758,0.0006202129,-0.01164675,15.72198,21.70123,14.12959,"NAN",15.81676,-97.8,15.62,"NAN",0,0.2264386,1.891541,1.70448,1.901771,0.3935588,140.514,0.394,154.3,19.09449,19.56601,21.69094,20.00903,19.9861,17.72641,21.58821,20.78958,21.22222,20.67152,20.42161,23.76325,22.3118,22.36457,19.80278,14.69372,20.22936,21.81483,17.55342,18.51847,13.88184,20.86825,20.94649,20.99071,18.8069,14.94536,18.42721,19.30754,19.96371,0,580.4576,792.5125,807.9374,764.0664,888.7064,623.5754,9959.197,801.1602,1404.125,9980.531,15,0,7999,0,0
"2025-04-09 22:30:00",307,-0.0325102,0.3174961,-23.38239,0.008348942,0.09086494,18000,18000,18000,-1.16578,1.947144,-0.01275356,16.21499,636.2794,3.109737,415.4744,4.959203,1.011953,1.011204,84.00175,59.09052,120.9095,2.279893,2.269453,5.481387,0.6735725,1.533417,0.0324055,0.2216897,0.2242584,0.1107514,-0.08955054,0.01040745,-0.02257824,-0.003272127,0.00719267,-0.004026016,0.1989593,0.000831604,0.03837007,0.002804596,0.002014815,0.0002878979,13.85692,10.931,11.88042,0.03871519,0,0,0,0,0,0,0,0,0,0,0,0,44,-2.515933,1.41177,-74.41795,-17.22017,313.931,371.1288,-61.12548,-3.927703,-57.19778,14.49915,0.0008214485,-0.00884652,15.30852,23.10236,13.46485,"NAN",15.33461,-98.9,15.94,"NAN",0,0.2277343,1.631419,1.691865,1.798456,0,0,0,155,19.07155,19.54794,21.66666,20.0111,19.9868,17.7146,21.57987,20.79098,21.22776,"NAN",20.38681,23.71952,22.3021,22.37012,19.80485,14.17312,19.4874,21.3395,17.6279,18.59795,13.43576,20.12963,20.64031,20.90755,18.84993,14.58458,17.68992,18.58574,19.85576,0,563.4304,792.0508,801.437,741.2934,876.9943,631.1505,9959.493,815.145,1422.917,9980.838,15,0,7999,0,0
